Fecha,Anio,Mes,Dia,NombreMes,NombreDia,Trimestre,EsFestivo,Hora,RangoHorario,Localidad,Barrio,Direccion,NomViaPrincipal,NomViaSecundaria,Cuadrante,Latitud,Longitud,TipoVehiculo,TipoServicio,SubtipoServicio,TipoIncidente,ClaseSiniestro,ObjetoFijo,CondicionClimatica,CantIncidentes,CantHeridos,CantMuertos
2022-05-15,2022,5,15,Mayo,Domingo,2,1,15,Hora Valle,Bosa,Alquería,Avenida Américas con Calle 53,Avenida Américas,Calle 53,CAI Alhambra,5,-74,Automóvil particular,Particular,No Aplica,Choque simple,Choque,Ninguno,Lluvia,1,0,0
2022-07-15,2022,7,15,Julio,Viernes,3,0,8,Hora Pico Mañana,Los Mártires,Modelia,Avenida Boyacá con Calle 63,Avenida Boyacá,Calle 63,CAI Alhambra,5,-74,Automóvil particular,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Niebla,1,1,0
2023-12-13,2023,12,13,Diciembre,Miércoles,4,0,22,Noche,Suba,Olaya,Avenida Boyacá con Carrera 50,Avenida Boyacá,Carrera 50,CAI Chicó,5,-74,Automóvil particular,Particular,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Despejado,1,0,0
2022-10-16,2022,10,16,Octubre,Domingo,4,1,4,Madrugada,Chapinero,Salitre,Avenida Carrera 68 con Carrera 24,Avenida Carrera 68,Carrera 24,CAI Alhambra,5,-74,Bus SITP,Público,SITP Zonal,Choque simple,Choque,Ninguno,Húmedo,1,1,0
2023-10-18,2023,10,18,Octubre,Miércoles,4,0,22,Noche,Usme,Alquería,Autopista Norte con Calle 45,Autopista Norte,Calle 45,CAI Venecia,5,-74,Tractocamión,Particular,Carga Pesada,Choque con objeto fijo,Choque,Separador,Húmedo,1,0,0
2024-07-15,2024,7,15,Julio,Lunes,3,0,23,Noche,San Cristóbal,Américas,Avenida Carrera 68 con Calle 6,Avenida Carrera 68,Calle 6,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Niebla,1,0,0
2024-08-19,2024,8,19,Agosto,Lunes,3,1,17,Hora Pico Tarde,Ciudad Bolívar,Olaya,Calle 13 con Calle 53,Calle 13,Calle 53,CAI Kennedy,5,-74,Motocicleta,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Niebla,1,1,0
2023-04-22,2023,4,22,Abril,Sábado,2,0,7,Hora Pico Mañana,Bosa,El Lago,Calle 80 con Calle 63,Calle 80,Calle 63,CAI Chicó,5,-74,Taxi,Público,Individual,Autolesionado,Autolesionado,Ninguno,Lluvia,1,3,0
2023-02-14,2023,2,14,Febrero,Martes,1,0,12,Hora Valle,Engativá,Arborizadora Alta,Calle 80 con Calle 127,Calle 80,Calle 127,CAI Kennedy,5,-74,Bus SITP,Público,SITP Zonal,Autolesionado,Autolesionado,Ninguno,Despejado,1,0,0
2022-06-26,2022,6,26,Junio,Domingo,2,1,15,Hora Valle,Engativá,Patio Bonito,Autopista Norte con Calle 72,Autopista Norte,Calle 72,CAI Kennedy,5,-74,Motocicleta,Particular,No Aplica,Choque simple,Choque,Ninguno,Lluvia,1,3,0
2024-09-26,2024,9,26,Septiembre,Jueves,3,0,11,Hora Valle,Teusaquillo,Patio Bonito,Avenida Américas con Calle 63,Avenida Américas,Calle 63,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Lluvia,1,3,0
2023-04-23,2023,4,23,Abril,Domingo,2,1,2,Madrugada,Usme,Niza,Calle 80 con Carrera 15,Calle 80,Carrera 15,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Niebla,1,0,0
2025-01-09,2025,1,9,Enero,Jueves,1,0,2,Madrugada,Chapinero,7 de Agosto,Autopista Norte con Carrera 50,Autopista Norte,Carrera 50,CAI Salitre,5,-74,Automóvil particular,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Húmedo,1,0,0
2024-10-09,2024,10,9,Octubre,Miércoles,4,1,6,Hora Pico Mañana,Engativá,7 de Agosto,Carrera 30 con Calle 127,Carrera 30,Calle 127,CAI Kennedy,5,-74,Camión,Particular,Carga,Caída de objetos en vía,Otros,Árbol,Lluvia,1,1,0
2025-08-20,2025,8,20,Agosto,Miércoles,3,0,10,Hora Valle,Engativá,Quirigua,Calle 80 con Carrera 94,Calle 80,Carrera 94,CAI Quirigua,5,-74,Camión,Particular,Carga,Atropello con fatalidad,Atropello,Ninguno,Niebla,1,2,0
2023-01-05,2023,1,5,Enero,Jueves,1,0,10,Hora Valle,Los Mártires,El Lago,Avenida Boyacá con Carrera 24,Avenida Boyacá,Carrera 24,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,1,0
2023-09-26,2023,9,26,Septiembre,Martes,3,0,0,Madrugada,Usme,Yomasa,Avenida Caracas con Calle 76 Sur,Avenida Caracas,Calle 76 Sur,CAI Yomasa,5,-74,Camioneta,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Despejado,1,2,0
2023-08-19,2023,8,19,Agosto,Sábado,3,0,3,Madrugada,Rafael Uribe Uribe,Olaya,Avenida Caracas con Calle 63,Avenida Caracas,Calle 63,CAI Restrepo,5,-74,Taxi,Público,Individual,Falla semafórica,Otros,Ninguno,Niebla,1,1,0
2023-09-20,2023,9,20,Septiembre,Miércoles,3,0,20,Noche,Bosa,Venecia,Carrera 30 con Calle 6,Carrera 30,Calle 6,CAI Restrepo,5,-74,Taxi,Público,Individual,Caída de objetos en vía,Otros,Árbol,Lluvia,1,1,1
2024-04-09,2024,4,9,Abril,Martes,2,0,9,Hora Valle,Puente Aranda,El Lago,Calle 26 con Carrera 24,Calle 26,Carrera 24,CAI Suba,5,-74,Taxi,Público,Individual,Caída de objetos en vía,Otros,Árbol,Húmedo,1,0,0
2024-10-11,2024,10,11,Octubre,Viernes,4,0,15,Hora Valle,Rafael Uribe Uribe,Venecia,Autopista Norte con Calle 53,Autopista Norte,Calle 53,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,1,0
2025-08-02,2025,8,2,Agosto,Sábado,3,0,5,Hora Pico Mañana,Los Mártires,Américas,Avenida Caracas con Carrera 24,Avenida Caracas,Carrera 24,CAI Chicó,5,-74,Camioneta,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,3,0
2025-01-23,2025,1,23,Enero,Jueves,1,0,4,Madrugada,Usme,Villas de Granada,Avenida Ciudad de Cali con Calle 63,Avenida Ciudad de Cali,Calle 63,CAI Venecia,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque con lesionado,Choque,Ninguno,Despejado,1,1,0
2022-03-27,2022,3,27,Marzo,Domingo,1,1,12,Hora Valle,San Cristóbal,San Blas,Carrera 11 Este con Calle 20 Sur,Carrera 11 Este,Calle 20 Sur,CAI San Blas,5,-74,Automóvil particular,Particular,No Aplica,Falla semafórica,Otros,Ninguno,Despejado,1,3,0
2023-10-07,2023,10,7,Octubre,Sábado,4,0,8,Hora Pico Mañana,Puente Aranda,Patio Bonito,Avenida Ciudad de Cali con Calle 127,Avenida Ciudad de Cali,Calle 127,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,0,0
2022-11-12,2022,11,12,Noviembre,Sábado,4,0,5,Hora Pico Mañana,San Cristóbal,Cedritos,Autopista Norte con Carrera 15,Autopista Norte,Carrera 15,CAI Restrepo,5,-74,Camión,Particular,Carga,Choque con lesionado,Choque,Ninguno,Despejado,1,3,2
2023-12-30,2023,12,30,Diciembre,Sábado,4,0,18,Hora Pico Tarde,Barrios Unidos,Olaya,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Chicó,5,-74,Camión,Particular,Carga,Volcamiento con lesionado,Volcamiento,Andén,Húmedo,1,3,0
2023-05-20,2023,5,20,Mayo,Sábado,2,0,15,Hora Valle,Bosa,San Bernardino,Carrera 88C con Calle 72 Sur,Carrera 88C,Calle 72 Sur,CAI San Bernardino,5,-74,Camioneta,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Lluvia,1,0,0
2024-10-23,2024,10,23,Octubre,Miércoles,4,0,9,Hora Valle,Bosa,Patio Bonito,Avenida Carrera 68 con Carrera 50,Avenida Carrera 68,Carrera 50,CAI Rosario,5,-74,Camioneta,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Húmedo,1,0,0
2022-09-16,2022,9,16,Septiembre,Viernes,3,0,0,Madrugada,Usme,Venecia,Carrera 30 con Calle 100,Carrera 30,Calle 100,CAI Alhambra,5,-74,Motocicleta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Despejado,1,2,0
2024-01-27,2024,1,27,Enero,Sábado,1,0,16,Hora Pico Tarde,Puente Aranda,Cedritos,Calle 80 con Calle 63,Calle 80,Calle 63,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Falla semafórica,Otros,Ninguno,Despejado,1,0,0
2024-10-06,2024,10,6,Octubre,Domingo,4,1,11,Hora Valle,Usme,El Rincón,Avenida Américas con Carrera 50,Avenida Américas,Carrera 50,CAI Venecia,5,-74,Automóvil particular,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Lluvia,1,2,0
2025-03-01,2025,3,1,Marzo,Sábado,1,0,15,Hora Valle,Santa Fe,Las Nieves,Carrera 7 con Calle 19,Carrera 7,Calle 19,CAI Torres Blancas,5,-74,Automóvil particular,Particular,No Aplica,Atropello,Atropello,Ninguno,Niebla,1,2,0
2022-05-01,2022,5,1,Mayo,Domingo,2,1,11,Hora Valle,La Candelaria,Olaya,Carrera 7 con Carrera 50,Carrera 7,Carrera 50,CAI Suba,5,-74,Tractocamión,Particular,Carga Pesada,Choque simple,Choque,Ninguno,Despejado,1,0,0
2023-01-27,2023,1,27,Enero,Viernes,1,0,23,Madrugada,Antonio Nariño,Niza,Calle 80 con Carrera 24,Calle 80,Carrera 24,CAI Salitre,5,-74,Tractocamión,Particular,Carga Pesada,Choque objeto fijo con lesionado,Choque,Poste,Niebla,1,0,0
2025-03-05,2025,3,5,Marzo,Miércoles,1,0,4,Madrugada,Puente Aranda,Alquería,Avenida Ciudad de Cali con Carrera 15,Avenida Ciudad de Cali,Carrera 15,CAI Suba,5,-74,Tractocamión,Particular,Carga Pesada,Autolesionado,Autolesionado,Ninguno,Húmedo,1,0,0
2025-03-12,2025,3,12,Marzo,Miércoles,1,1,17,Hora Pico Tarde,Fontibón,Venecia,Carrera 7 con Calle 72,Carrera 7,Calle 72,CAI Restrepo,5,-74,Taxi,Público,Individual,Volcamiento,Volcamiento,Ninguno,Lluvia,1,0,0
2023-12-31,2023,12,31,Diciembre,Domingo,4,0,23,Madrugada,Santa Fe,Castilla,Calle 80 con Calle 53,Calle 80,Calle 53,CAI Rosario,5,-74,Camioneta,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,0,0
2023-08-15,2023,8,15,Agosto,Martes,3,0,13,Hora Valle,Engativá,Patio Bonito,Calle 13 con Calle 100,Calle 13,Calle 100,CAI Chicó,5,-74,Buseta,Público,Transporte Tradicional TPC,Volcamiento,Volcamiento,Ninguno,Despejado,1,0,0
2024-06-11,2024,6,11,Junio,Martes,2,0,2,Madrugada,Antonio Nariño,Arborizadora Alta,Autopista Norte con Calle 45,Autopista Norte,Calle 45,CAI Kennedy,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Volcamiento,Volcamiento,Ninguno,Despejado,1,0,0
2023-04-14,2023,4,14,Abril,Viernes,2,0,1,Madrugada,Los Mártires,Modelia,Avenida Boyacá con Calle 63,Avenida Boyacá,Calle 63,CAI Alhambra,5,-74,Motocicleta,Particular,No Aplica,Falla semafórica,Otros,Ninguno,Húmedo,1,0,0
2023-05-30,2023,5,30,Mayo,Martes,2,0,22,Noche,Bosa,7 de Agosto,Calle 26 con Carrera 50,Calle 26,Carrera 50,CAI Kennedy,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Caída de objetos en vía,Otros,Árbol,Niebla,1,3,0
2024-04-29,2024,4,29,Abril,Lunes,2,0,16,Hora Pico Tarde,Barrios Unidos,Arborizadora Alta,Avenida Caracas con Calle 127,Avenida Caracas,Calle 127,CAI Rosario,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque objeto fijo con lesionado,Choque,Poste,Despejado,1,0,0
2024-11-06,2024,11,6,Noviembre,Miércoles,4,0,19,Noche,San Cristóbal,Toberín,Calle 80 con Calle 100,Calle 80,Calle 100,CAI Kennedy,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con lesionado,Choque,Ninguno,Lluvia,1,0,0
2022-01-14,2022,1,14,Enero,Viernes,1,0,16,Hora Pico Tarde,Usaquén,7 de Agosto,Calle 13 con Carrera 24,Calle 13,Carrera 24,CAI Restrepo,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Vehículo mal estacionado,Otros,Ninguno,Despejado,1,2,1
2024-01-26,2024,1,26,Enero,Viernes,1,0,14,Hora Valle,Los Mártires,Patio Bonito,Carrera 30 con Calle 127,Carrera 30,Calle 127,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Húmedo,1,1,0
2024-03-24,2024,3,24,Marzo,Domingo,1,1,18,Hora Pico Tarde,Bosa,Piamonte,Carrera 80B con Calle 54 Sur,Carrera 80B,Calle 54 Sur,CAI Piamonte,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Caída de objetos en vía,Otros,Árbol,Húmedo,1,2,0
2022-07-26,2022,7,26,Julio,Martes,3,0,6,Hora Pico Mañana,Usme,Venecia,Calle 13 con Calle 100,Calle 13,Calle 100,CAI Alhambra,5,-74,Bicicleta,No Aplica,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Lluvia,1,0,0
2022-08-17,2022,8,17,Agosto,Miércoles,3,0,19,Noche,Suba,Centro,Carrera 7 con Calle 72,Carrera 7,Calle 72,CAI Restrepo,5,-74,Bicicleta,No Aplica,No Aplica,Caída de objetos en vía,Otros,Árbol,Despejado,1,0,0
2024-11-20,2024,11,20,Noviembre,Miércoles,4,0,0,Madrugada,Fontibón,Venecia,Autopista Norte con Carrera 15,Autopista Norte,Carrera 15,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Falla semafórica,Otros,Ninguno,Lluvia,1,2,0
2023-08-26,2023,8,26,Agosto,Sábado,3,0,20,Noche,Antonio Nariño,Centro,Calle 80 con Calle 6,Calle 80,Calle 6,CAI Alhambra,5,-74,Taxi,Público,Individual,Choque simple,Choque,Ninguno,Despejado,1,0,0
2023-06-28,2023,6,28,Junio,Miércoles,2,0,2,Madrugada,Usme,Venecia,Calle 13 con Carrera 15,Calle 13,Carrera 15,CAI Restrepo,5,-74,Camioneta,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Niebla,1,0,0
2022-02-03,2022,2,3,Febrero,Jueves,1,0,20,Noche,La Candelaria,Castilla,Avenida Carrera 68 con Calle 45,Avenida Carrera 68,Calle 45,CAI Chicó,5,-74,Tractocamión,Particular,Carga Pesada,Choque objeto fijo con lesionado,Choque,Poste,Lluvia,1,1,0
2023-04-06,2023,4,6,Abril,Jueves,2,1,10,Hora Valle,Tunjuelito,Modelia,Calle 80 con Calle 6,Calle 80,Calle 6,CAI Suba,5,-74,Tractocamión,Particular,Carga Pesada,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,0,0
2025-02-14,2025,2,14,Febrero,Viernes,1,0,19,Noche,Usaquén,Toberín,Avenida Caracas con Carrera 50,Avenida Caracas,Carrera 50,CAI Rosario,5,-74,Camioneta,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Húmedo,1,0,0
2023-02-21,2023,2,21,Febrero,Martes,1,0,4,Madrugada,Kennedy,Alquería,Avenida Boyacá con Calle 6,Avenida Boyacá,Calle 6,CAI Rosario,5,-74,Bicicleta,No Aplica,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,0,0
2023-12-09,2023,12,9,Diciembre,Sábado,4,1,21,Noche,Usaquén,Cedritos,Avenida Carrera 68 con Calle 53,Avenida Carrera 68,Calle 53,CAI Restrepo,5,-74,Bicicleta,No Aplica,No Aplica,Volcamiento,Volcamiento,Ninguno,Niebla,1,2,0
2022-08-24,2022,8,24,Agosto,Miércoles,3,0,13,Hora Valle,Fontibón,Arborizadora Alta,Avenida Boyacá con Carrera 50,Avenida Boyacá,Carrera 50,CAI Venecia,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Falla semafórica,Otros,Ninguno,Húmedo,1,0,0
2023-01-17,2023,1,17,Enero,Martes,1,0,4,Madrugada,Engativá,Modelia,Autopista Norte con Calle 63,Autopista Norte,Calle 63,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Lluvia,1,3,0
2024-05-08,2024,5,8,Mayo,Miércoles,2,0,15,Hora Valle,Tunjuelito,Restrepo,Avenida Carrera 68 con Calle 45,Avenida Carrera 68,Calle 45,CAI Alhambra,5,-74,Automóvil particular,Particular,No Aplica,Choque simple,Choque,Ninguno,Lluvia,1,0,0
2023-12-20,2023,12,20,Diciembre,Miércoles,4,0,2,Madrugada,Kennedy,Industrial,Avenida Caracas con Calle 100,Avenida Caracas,Calle 100,CAI Kennedy,5,-74,Bus SITP,Público,SITP Zonal,Caída de objetos en vía,Otros,Árbol,Despejado,1,0,0
2024-09-28,2024,9,28,Septiembre,Sábado,3,0,7,Hora Pico Mañana,La Candelaria,Restrepo,Avenida Caracas con Calle 53,Avenida Caracas,Calle 53,CAI Alhambra,5,-74,Camión,Particular,Carga,Falla semafórica,Otros,Ninguno,Húmedo,1,3,2
2023-10-20,2023,10,20,Octubre,Viernes,4,0,11,Hora Valle,Suba,Olaya,Autopista Norte con Carrera 50,Autopista Norte,Carrera 50,CAI Suba,5,-74,Bicicleta,No Aplica,No Aplica,Falla semafórica,Otros,Ninguno,Lluvia,1,2,0
2022-11-23,2022,11,23,Noviembre,Miércoles,4,0,7,Hora Pico Mañana,Suba,Olaya,Autopista Norte con Carrera 50,Autopista Norte,Carrera 50,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,2,0
2025-03-07,2025,3,7,Marzo,Viernes,1,0,20,Noche,La Candelaria,Galerías,Avenida Caracas con Calle 45,Avenida Caracas,Calle 45,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Lluvia,1,2,2
2022-02-27,2022,2,27,Febrero,Domingo,1,1,10,Hora Valle,San Cristóbal,San Blas,Carrera 11 Este con Calle 20 Sur,Carrera 11 Este,Calle 20 Sur,CAI San Blas,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Atropello,Atropello,Ninguno,Niebla,1,2,0
2024-09-14,2024,9,14,Septiembre,Sábado,3,0,10,Hora Valle,Puente Aranda,Salitre,Autopista Norte con Calle 53,Autopista Norte,Calle 53,CAI Kennedy,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Despejado,1,3,0
2022-07-25,2022,7,25,Julio,Lunes,3,0,15,Hora Valle,Usaquén,Venecia,Calle 26 con Carrera 24,Calle 26,Carrera 24,CAI Venecia,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Lluvia,1,0,0
2023-02-19,2023,2,19,Febrero,Domingo,1,1,0,Madrugada,Antonio Nariño,Olaya,Calle 80 con Calle 6,Calle 80,Calle 6,CAI Suba,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Caida de ocupante,Caída de ocupante,Ninguno,Lluvia,1,3,0
2023-07-13,2023,7,13,Julio,Jueves,3,0,2,Madrugada,Usaquén,Castilla,Autopista Norte con Calle 6,Autopista Norte,Calle 6,CAI Restrepo,5,-74,Bus SITP,Público,SITP Zonal,Choque con lesionado,Choque,Ninguno,Niebla,1,0,0
2022-07-24,2022,7,24,Julio,Domingo,3,1,4,Madrugada,Usaquén,Olaya,Carrera 30 con Calle 72,Carrera 30,Calle 72,CAI Kennedy,5,-74,Bicicleta,No Aplica,No Aplica,Atropello,Atropello,Ninguno,Niebla,1,0,0
2023-09-07,2023,9,7,Septiembre,Jueves,3,0,8,Hora Pico Mañana,Los Mártires,Niza,Avenida Carrera 68 con Calle 45,Avenida Carrera 68,Calle 45,CAI Venecia,5,-74,Bicicleta,No Aplica,No Aplica,Falla semafórica,Otros,Ninguno,Lluvia,1,3,0
2024-01-12,2024,1,12,Enero,Viernes,1,0,22,Noche,Tunjuelito,Salitre,Avenida Caracas con Carrera 15,Avenida Caracas,Carrera 15,CAI Suba,5,-74,Bicicleta,No Aplica,No Aplica,Choque simple,Choque,Ninguno,Húmedo,1,1,0
2024-02-20,2024,2,20,Febrero,Martes,1,0,0,Madrugada,Los Mártires,Modelia,Calle 80 con Calle 127,Calle 80,Calle 127,CAI Alhambra,5,-74,Buseta,Público,Transporte Tradicional TPC,Falla semafórica,Otros,Ninguno,Lluvia,1,0,0
2024-04-13,2024,4,13,Abril,Sábado,2,0,20,Noche,Rafael Uribe Uribe,Toberín,Autopista Norte con Calle 45,Autopista Norte,Calle 45,CAI Restrepo,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Despejado,1,3,0
2022-07-19,2022,7,19,Julio,Martes,3,0,7,Hora Pico Mañana,La Candelaria,Américas,Avenida Américas con Carrera 50,Avenida Américas,Carrera 50,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Lluvia,1,2,0
2023-12-23,2023,12,23,Diciembre,Sábado,4,0,16,Hora Pico Tarde,Antonio Nariño,7 de Agosto,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Atropello,Atropello,Ninguno,Niebla,1,1,0
2024-07-17,2024,7,17,Julio,Miércoles,3,1,10,Hora Valle,Usaquén,Industrial,Calle 13 con Calle 63,Calle 13,Calle 63,CAI Kennedy,5,-74,Camioneta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Húmedo,1,3,0
2022-05-27,2022,5,27,Mayo,Viernes,2,0,20,Noche,Chapinero,7 de Agosto,Calle 80 con Calle 45,Calle 80,Calle 45,CAI Salitre,5,-74,Camioneta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Niebla,1,3,0
2023-02-03,2023,2,3,Febrero,Viernes,1,0,4,Madrugada,Teusaquillo,Américas,Calle 26 con Carrera 15,Calle 26,Carrera 15,CAI Alhambra,5,-74,Camioneta,Particular,No Aplica,Choque simple,Choque,Ninguno,Niebla,1,1,0
2022-11-15,2022,11,15,Noviembre,Martes,4,0,5,Hora Pico Mañana,Chapinero,Patio Bonito,Carrera 30 con Carrera 50,Carrera 30,Carrera 50,CAI Restrepo,5,-74,Camión,Particular,Carga,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,0,0
2024-09-08,2024,9,8,Septiembre,Domingo,3,1,6,Hora Pico Mañana,Rafael Uribe Uribe,Alquería,Calle 26 con Calle 45,Calle 26,Calle 45,CAI Rosario,5,-74,Buseta,Público,Transporte Tradicional TPC,Atropello con fatalidad,Atropello,Ninguno,Niebla,1,2,0
2023-08-16,2023,8,16,Agosto,Miércoles,3,0,12,Hora Valle,Engativá,Castilla,Carrera 7 con Calle 127,Carrera 7,Calle 127,CAI Kennedy,5,-74,Camión,Particular,Carga,Choque con lesionado,Choque,Ninguno,Húmedo,1,0,0
2024-05-29,2024,5,29,Mayo,Miércoles,2,0,10,Hora Valle,Santa Fe,Olaya,Avenida Ciudad de Cali con Calle 53,Avenida Ciudad de Cali,Calle 53,CAI Salitre,5,-74,Taxi,Público,Individual,Autolesionado,Autolesionado,Ninguno,Lluvia,1,0,0
2022-01-06,2022,1,6,Enero,Jueves,1,0,1,Madrugada,Usme,Olaya,Avenida Américas con Calle 45,Avenida Américas,Calle 45,CAI Rosario,5,-74,Tractocamión,Particular,Carga Pesada,Varado,Otros,Ninguno,Despejado,1,3,0
2022-08-30,2022,8,30,Agosto,Martes,3,1,4,Madrugada,Bosa,Venecia,Calle 13 con Calle 127,Calle 13,Calle 127,CAI Venecia,5,-74,Tractocamión,Particular,Carga Pesada,Caida de ocupante,Caída de ocupante,Ninguno,Húmedo,1,1,0
2023-01-22,2023,1,22,Enero,Domingo,1,1,13,Hora Valle,Los Mártires,Américas,Avenida Caracas con Carrera 24,Avenida Caracas,Carrera 24,CAI Chicó,5,-74,Bus SITP,Público,SITP Zonal,Volcamiento,Volcamiento,Ninguno,Niebla,1,2,0
2023-07-31,2023,7,31,Julio,Lunes,3,0,4,Madrugada,Antonio Nariño,Olaya,Avenida Boyacá con Calle 63,Avenida Boyacá,Calle 63,CAI Alhambra,5,-74,Motocicleta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Húmedo,1,0,0
2023-01-14,2023,1,14,Enero,Sábado,1,0,6,Hora Pico Mañana,Kennedy,7 de Agosto,Avenida Boyacá con Calle 45,Avenida Boyacá,Calle 45,CAI Restrepo,5,-74,Camión,Particular,Carga,Atropello con fatalidad,Atropello,Ninguno,Lluvia,1,0,0
2022-02-14,2022,2,14,Febrero,Lunes,1,1,1,Madrugada,Kennedy,7 de Agosto,Calle 13 con Carrera 50,Calle 13,Carrera 50,CAI Venecia,5,-74,Automóvil particular,Particular,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Húmedo,1,1,0
2023-11-09,2023,11,9,Noviembre,Jueves,4,0,14,Hora Valle,Chapinero,Niza,Calle 26 con Calle 53,Calle 26,Calle 53,CAI Rosario,5,-74,Automóvil particular,Particular,No Aplica,Autolesionado,Autolesionado,Ninguno,Lluvia,1,0,0
2025-05-13,2025,5,13,Mayo,Martes,2,0,3,Madrugada,Antonio Nariño,El Lago,Calle 80 con Carrera 15,Calle 80,Carrera 15,CAI Salitre,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Niebla,1,3,0
2022-01-17,2022,1,17,Enero,Lunes,1,0,9,Hora Valle,Barrios Unidos,Américas,Autopista Norte con Carrera 24,Autopista Norte,Carrera 24,CAI Venecia,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Despejado,1,3,0
2024-07-03,2024,7,3,Julio,Miércoles,3,0,10,Hora Valle,Rafael Uribe Uribe,Galerías,Autopista Norte con Carrera 15,Autopista Norte,Carrera 15,CAI Suba,5,-74,Automóvil particular,Particular,No Aplica,Choque simple,Choque,Ninguno,Lluvia,1,0,0
2023-06-09,2023,6,9,Junio,Viernes,2,0,14,Hora Valle,Rafael Uribe Uribe,Villas de Granada,Calle 80 con Calle 72,Calle 80,Calle 72,CAI Kennedy,5,-74,Buseta,Público,Transporte Tradicional TPC,Atropello con fatalidad,Atropello,Ninguno,Húmedo,1,0,0
2022-01-31,2022,1,31,Enero,Lunes,1,0,15,Hora Valle,Kennedy,Toberín,Carrera 7 con Carrera 15,Carrera 7,Carrera 15,CAI Rosario,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Autolesionado,Autolesionado,Ninguno,Despejado,1,3,0
